[00:00:00.000] DET
[00:00:02.670] [音楽]
[00:00:40.120] ビビビビやめてね荒やめて
[00:00:44.160] ねり
[00:00:45.960] てめて
[00:00:48.320] くださいども
[00:00:52.559] こんばんはよよしやりますから
[00:00:55.980] [音楽]
[00:01:00.039] ピースピースピースピースピースピース
[00:01:04.040] ピースピースピースピースピース今日
[00:01:07.960] マリカありますかないですすいませんない
[00:01:12.200] ですないどうもこんばんはジャマゲームで
[00:01:15.799] ございますけどもえっとなんとですね今日
[00:01:18.560] ありますかねえつうの
[00:01:20.680] うるせえねえある時は俺から言うから聞く
[00:01:23.520] なあますかなある時は俺から言うから聞か
[00:01:26.400] ないでくださいある時は俺から言うから何
[00:01:28.680] ありますかおあお前おお前のあれだぞ首
[00:01:33.720] よし
[00:01:34.520] オいいよいいよはいどうもこんばんはえ
[00:01:38.360] ありがとうございますだけ
[00:01:41.360] こんばんはちゃんこんばんはさん
[00:01:43.799] こんばんはえ
[00:01:47.960] こんばんは
[00:01:49.560] うせNG設定するからマリカ
[00:01:54.280] てもこんばんは疲れたっ帰ってきたってて
[00:02:00.399] えいえらいっすねえいえいリえここまで
[00:02:04.200] 言われるってことは本当にマのマリカある
[00:02:08.119] ないですえどんだけどんだけマリカ好きな
[00:02:12.760] んだよお前
[00:02:14.519] らどうせやったってそんな盛り上がるねえ
[00:02:17.319] だろマリアマリカなんてマリカなんてよあ
[00:02:20.800] いいよ許してあげるどうしても見たい人は
[00:02:23.680] リクエストして
[00:02:25.000] くださいリクエストしたらやるかもしれ
[00:02:27.400] ないうんね今日はクエスト5のえ長々と
[00:02:32.440] やってきましたこのねドラゴンクエスト5
[00:02:34.599] 人生プレイ盛り上がらないねうるせえあの
[00:02:38.800] さあれだなあの最終回なんじゃないかなと
[00:02:42.760] さ最終回かもやもしれんということで最終
[00:02:47.000] 回やもしれませんまで行ったのもうもう
[00:02:49.599] 負けたらリセットな負けたらあのあれよ
[00:02:53.680] 前回ラスボス倒して表のね裏ボス今日
[00:02:56.800] やろうかなってとこすね裏ボス
[00:03:00.000] だいぶいってるぜマジで回にならなかっ
[00:03:02.200] たらここれでリセットくらったらこれで
[00:03:05.799] もしリセットくらったら僕ちょっといやま
[00:03:07.760] ももしいやまそんなことないけどねまその
[00:03:10.159] 時考えましょうそしたらまちょっと今日は
[00:03:12.159] 頑張ります主人さんこんばんはたださ俺さ
[00:03:15.080] ドラゴンクエスト5さあの裏ボスなんか
[00:03:17.640] やったことねえからさどこに行けばいいか
[00:03:19.319] とか何すればいいかとか全くわかんないん
[00:03:20.680] だよね全くおい指示中頼むよ支
[00:03:24.760] 中指示中頼ま頼ま指示中
[00:03:30.319] いや疲れた今日山梨行ってきたんだ
[00:03:33.599] よ山梨行ってきたまず動まず起動し
[00:03:39.280] て分かるそれはその指示はいいよその指示
[00:03:42.720] はいいしてください今日で終わりかもしれ
[00:03:45.480] ないダブルミーニングダブルミーニング
