[00:00:00.160] DET
[00:00:01.670] [音楽]
[00:00:43.680] ウェイおつちゃま
[00:00:47.070] [音楽]
[00:01:28.720] はいどうも
[00:01:30.220] [音楽]
[00:01:32.799] こんばんはちゃゲームです
[00:01:35.320] けどしもちゃんってるありがとうえリさん
[00:01:38.799] こんばんはどうも今日もやります
[00:01:42.280] から今日もやりますからねあたんお疲れお
[00:01:46.399] 疲れ今日もやってきます何も文句は言って
[00:01:49.479] ません今日もししとやらせていただきます
[00:01:52.560] かねゲームの
[00:01:54.680] 方ドラゴンクエスね今日もやらせていだき
[00:01:58.600] ますからえ
[00:02:00.360] やってきますいや今日マジ最悪だったんだ
[00:02:03.680] けど俺今日髪切りに行く予定だと思ってて
[00:02:07.520] さ
[00:02:09.160] でめちゃくちゃ無理ってさ仕事終わりだと
[00:02:13.959] もうそのなんか田舎だからもうあの髪切る
[00:02:17.480] ところもさ終わっちゃうんだよもどうして
[00:02:20.160] もちょっとさ今週末イベントあるから髪
[00:02:22.519] 切っていきたくてちょっとどうしてもお
[00:02:25.440] 願いしますてお願いして夜まで待って
[00:02:28.480] もらってる予定だった
[00:02:31.160] で仕事も定時で切り上げてめちゃくちゃ
[00:02:33.640] 急いで行ったら明日だったわ
[00:02:38.080] 明日もうだめだなもう明日だった店の前
[00:02:43.480] 行ったら真っ暗であれつって笑笑あれつっ
[00:02:46.400] てちゃまゲームおそちゃんこんばんはその
[00:02:48.720] ちゃもこんばんはあれつってなんか廊下来
[00:02:52.000] たななもうこういう風に廊下こういう風に
[00:02:54.680] なってくんだなもみんなこと馬鹿にでき
[00:02:57.040] ねえなと思って明日だった村かすれ
[00:03:02.360] あっこおちクラップお疲れもうこういう風
[00:03:06.040] に老人になってくんだなと思ってマジで
[00:03:09.640] 萎えたわなまた俺明日また俺明日どうにか
[00:03:13.879] どうにかこうにか理由つけて定での配信
[00:03:16.360] からするでテジで仕事は切り上げなきゃ
[00:03:19.560] いけねえどうにかこうに
[00:03:21.680] かまもう正直に言えばいいんだけど
[00:03:24.360] ちょっと昨日かと思ったら今日でしたつっ
[00:03:26.599] てまじなんか
[00:03:28.760] そののお店の前でさiPhoneに向かっ
[00:03:32.599] てめちゃくちゃリマインダー出して
[00:03:34.280] リマインダーリマインダーリマインダーと
[00:03:36.200] かってずっと言ってた10分ぐらいで
[00:03:38.840] なんかリマインダーもなんかうまくできて
[00:03:40.519] なくてできてなくてあ
