[00:00:15.200] ひ
[00:00:52.000] 今日クリアルか。
[00:01:19.400] 料理配信の始まってる。
[00:04:53.759] ああ。
[00:04:56.120] はい、どうもこんばんは。ちゃまけゲームです。はい、どうも。はい、芋こんばんは。え、うんちゃんこんばんは。リミーさんこんばんは。え、はちこんばんは。えー、ペッテリこんばんは。ということではい、どうもやっていきますよ。はい、今日で、え、ドラゴンクエストセ
[00:05:10.759] ドラゴンクエストセブな、もう今日でクリアするから、今日でクリアしますのでよろしくよろしく。頼みますわ。えっと、ね、
[00:05:19.639] の服ください。
[00:05:21.160] 何がよ、
[00:05:23.319] これ。これな、この、この今日イベントの
[00:05:26.600] 服ななんかま、暑くて、もう暑いで、もう
[00:05:30.800] パーカー切られへんで、もうパパーカー
[00:05:32.880] 切られへんから、もう今日は久々に来たわ
[00:05:34.960] 。久々に来た。これもうこれ、あの、俺、
[00:05:38.240] 俺、もうこれめっちゃ在庫あるから。
[00:05:41.880] めっちゃ在庫あるから。LとXLしかない
[00:05:44.520] けど。LとXLしかないけど。めっちゃ
[00:05:46.520] めっちゃ在庫あるから。これもう気放題別
[00:05:49.720] 新しいやつじゃないけど。ま、そんな感じ
[00:05:51.840] でね、あの、これあれ、あれやうんちゃん
[00:05:54.960] も言ってくれましたけど、あの
[00:05:56.600] コミュニティチャレンジ、ま、前回の配信
[00:05:58.400] でね、あの、みんなで話やったんだけど
[00:06:00.440] コミュニティチャレンジというものをね、
[00:06:02.400] あの、初めてこのチャンネルでやけど、
[00:06:05.960] なんか100万ポイントでプレゼント。
[00:06:08.440] これやべ、ただであげるけど欲しい人別に
[00:06:12.039] ただであげるけどな。どう渡すのめんど
[00:06:14.120] くさいからその辺はちょっとあれだけど
[00:06:16.440] どうにかどうにか上げれられるチャンスが
[00:06:18.599] あればただであげていいな。もう別にこれ
[00:06:21.240] だってもうなまでもお金出して買ってくれ
[00:06:23.560] た人に悪いからただじゃないかでもな俺の
[00:06:26.360] 俺あれちゃうちゃうで俺がお金欲しいと
[00:06:29.039] かじゃないんだけどお金かけて買くれた人
[00:06:31.360] に申し訳ないから1着5万かな
[00:06:36.479] そんなお金儲けしとかじゃないよね。8x
[00:06:38.919] ないからな。1Lねえよ。
[00:06:41.840] だってこれだって当日なイベント当日来てくれた人がさねお金出して買ってくれた人じゃあ今ただであげるよはちょっと申し訳ないわ。それは申し訳ないから
[00:06:52.960] 1着5
[00:06:53.360] 万でしょうがない。これは俺の意思じゃない。みんなのためにみんな来てくれたみんなのために
[00:06:57.960] 1着
[00:06:58.280] 5万で欲しい人はあのこちらの宛て先まで
[00:07:02.759] DM
[00:07:03.440] とことではいやってきますよ。ドラゴンクエスト
[00:07:05.599] 8じゃねえ。セブンDイマジンズ本日最終
[00:07:09.720] 回よろしくお願いします。
[00:07:13.160] や、あれ?あれ?なんで消えてんね?おい
[00:07:16.759] 、また何もしてないのに壊れたか。
[00:07:23.879] あ、来た、来た来た来た。
[00:07:26.319] やっていこうかな。やって待って。分かっ
[00:07:29.280] た。あれだ。ちょっと待って。あれや。
[00:07:31.360] 最終回だからオープニング見ようぜ。これ
[00:07:33.639] もう見めだからな。見収めだからな。
[00:07:37.280] いや、長かったぜ。長かったぜ。もう今日で
[00:07:40.919] 100%
[00:07:41.400] クリアしますよ。スクエアエニックスゼンツな長かったな。身めや。
[00:07:49.840] 最後かもしれないだろ。
[00:07:51.240] 最後かもしれないだろ。だから話しておきたいんだ。ペロン。お疲れ。最後やで。今日でクリアするで。だから最後だからちょっとオープニング見ましょうよ。最後にね。
[00:08:12.680] おお、若師、若師だな。お、いいですね。そういやボルカノってどうなったんだ。
[00:08:24.960] そういやボルカノってどうなったんだよ。そういやボルカノってどうなったの?結局死んだの?あれから出てきてねえよな。
[00:08:31.840] ボボボボボボボボボボボボボボボボボボボボボボボボおい種食うとるかい何種食うとんねん
[00:08:44.360] 大事なことか
[00:08:47.080] 3
[00:08:47.320] 回言ってしまいました3
[00:08:48.839] 回言ってしまったボルカノってどうなったんだよここのここのガボめっちゃ可愛いから見てては可愛すぎるだ
[00:08:58.279] ガボだいぶ無理がある。
[00:09:13.440] お、エアムドれちゃん。エアムドれ。やるぞ。今日最終回。
[00:09:18.560] 手アゲドンです。どうもパポパポパお。出た出た。
[00:09:27.880] 城の前で待ってるよな。あいつは今
[00:09:35.240] パパ
[00:09:38.000] ドラゴンクエストセブリイマジンドやってきます。
[00:09:42.240] こんにちは。
[00:09:42.600] よろしくよろしく。お味そなめこもこんにちは。やっていくぜ。とりあえず昨日ね、レベル上げっちゃ頑張ったから。レベル上げ、レベル上げっちゃ頑張ったから、とりあえずこのまま行かせてくれ。
[00:09:55.360] とりあえずこのまま行かせてもらうわ。ほんでまだ最後にあんねんな。サイドストーリーまだ残ってんだよ。サイドストーリーがまだ残ってっから
[00:10:05.440] ホップワクワクすぎるけどあいつ殺そんだよね。
[00:10:08.800] そうなんだよな。そうなんだよな。ただあいつ戻ってきてん。あいつ戻ってきたんだよ。戻てかさ、俺未だにこれ拾えてないんですけど。こうやって。あ、分かった。こうか。はあ。ね。
[00:10:20.120] これどうやって拾うの?これどうやって拾うの?これ未だにこれ
[00:10:25.720] チャレンジ隠されてるのずるくない?
[00:10:27.760] え?コミュニティカチカチャカレンジ何が隠されてないよ?何?隠す、隠すつもりなんてない。気づかない方が悪いんだよ。気づかない方が悪いよな。ね、なんでこれどうやってこれどうやって拾うのこれ?これどうやって拾うの?これなんだ?まいらねえか。いいらねっか。
[00:10:53.880] もういいだろ。もうクリアだ。
[00:10:56.279] 料理できないからやるんだよ。料理できないからやるんだよ。得意料理卵かけご飯な
[00:11:02.839] かき
[00:11:04.839] ねえ。最後の鍵はどこで手に入るの?おい、もうラスボス行こうとしてのにまだ最後の鍵が最後の鍵手に入ってないんだけど。
[00:11:15.240] そんなことあんのか。このサイドストーリーやるのでここでここでワンチャンあれなんじゃねえんかな。
[00:11:23.320] 餃子はダめだよ。宇宮の人って
[00:11:25.600] 2歳から餃子してねえよ。
[00:11:28.639] 作ったことねえわ。
[00:11:30.560] まだ最後じゃない。嘘だろ。まだ最後じゃないのか。
[00:11:34.560] さすがに倒せねえか。ギガンすか、これ。あ、やべ。スピード戻す。スピード戻すよ。
[00:11:40.760] パラパパラだいぶ強くなりましたからね。勇者になりましたから俺たちはパーティーナに
[00:11:48.440] 3人勇者がいるからな。
[00:11:50.480] スラ
[00:11:54.320] おいおいおい
[00:11:57.160] おいおいおい足
[00:11:59.279] おいおいおいおいおいおいおい
[00:12:02.040] おいおいおいおいオんばんはオこんばんはやって今日最終回だわじゃん
[00:12:08.680] 強すぎるだろ
[00:12:11.320] 楽勝
[00:12:12.000] パーティー内に4
[00:12:12.920] 人勇者がいるからなもう勇者のおし売りまでありがとう本
[00:12:18.199] 何よ俺の最終
[00:12:19.360] 回じゃねえわ。ドラクエの最終回だな。で、このルーメン周辺に来ましたから。
[00:12:26.000] ルーメン周辺に来てますから。
[00:12:28.000] 勇者のバーゲンセール。
[00:12:29.199] 勇者のバーゲンセールな。勇者デパート。どうもこんばんは。何なんだっけ
[00:12:34.519] ねえ。
[00:12:35.720] あんたら魔物たちに手出しちしちまったようだな。悪いこと言ないから奴らのボスに見つからないうちに早くどっかに逃げた方がいいぜ。何の話?
[00:12:42.040] うん。
[00:12:42.720] 逃げるなどとんでもない。魔物のボスなどわしらの手で殺らしめるとござるよ。これ何の話してんの?
[00:12:47.440] 見てごらん。あちこちに開いてる。
[00:12:49.519] え、地面の穴はヘルバウムの残した傷跡だ
[00:12:52.199] 。この町に住みついてるあああんな魔物
[00:12:54.040] たちとは訳けが違う。えーあ、さっきあ、
[00:12:56.839] 入り口で戦ったんだ。変な魔物とな。変な
[00:12:59.399] 魔物と戦ったんだよ。めっちゃ強かったん
[00:13:01.079] だよな。それでそれでレベル上げに行った
[00:13:04.480] んだよ。レベル10ぐらい上がったからな
[00:13:06.600] 。
[00:13:08.560] パッとちょっとレベル上げてくるわつっ
[00:13:10.000] たらレベル10上がっちゃうからな。この
[00:13:11.519] ゲーム
[00:13:15.480] なん、なんか陰キくせえ街だな。
[00:13:20.600] え、
[00:13:21.120] おや、あんたらも魔王の封印されてここにやってきたのかい。だったら覚悟しておくんだな。何の希望の夢もかけらもない。そんな絶望の生活をね。なんなんこいつら。ラロラ。今の暮らしと変わん。何の夢の希夢も希望もない。
[00:13:48.160] 絶望の生活。
[00:13:49.880] いや、マジそうだよね。ま、そうだと思うわ。お真っ暗。うちのはベルヘルバムという化け物に襲われてね。幸い助かったもののショックでそれきり寝込んだまなんだよ。
[00:14:00.399] かな。
[00:14:02.079] 重い、重い、重い。え、この、この先ずっとお貴様の光を見ることないのでしょう。もういいのです。あんない目に会うくらいなら光などない方がお真っ暗。いいじゃねえか。お先真っ暗だったよ。
[00:14:16.680] かおっかな。
[00:14:17.839] お真っ暗。おい、ちょっと本当やめて。なんか俺の配信なんか、あの、なんかやばい配信だと思われるから。え、ほっほ。ここにあなたたちの崇める神などいませんよ。
[00:14:29.959] それとも神の元に行きたいともいるのですか?いえいえ。先に急ぐことありません。せっかくあなたちには永遠の時を差し上げたではないですか?
[00:14:35.800] だけが俺たちの
[00:14:36.720] ずっとずっと闇の中でもがき苦しんでいただくわね。俺、俺、お前らの光なの。やだな。背負いたくねえよ。
