[00:00:33.719] ひ
[00:00:38.600] 黄ろ。
[00:01:21.159] 黒
[00:02:08.000] ສ
[00:02:32.239] オレン
[00:03:05.680] もう半袖できてそう。
[00:03:36.959] 昨日クリアできて変やないか。
[00:03:40.959] 黒
[00:03:50.000] ダブリ出直せ。
[00:03:55.040] 薄ピンクじゃカす。
[00:04:49.800] これ死。
[00:04:56.960] どうもこんばんは。ジャムです。はい、どうもやってくれます。
[00:05:02.240] え、今日正解者はいませんな。今日は正解
[00:05:06.120] 者いません。残念ながらお猫君オレンジな
[00:05:09.039] の当たってたんですけども。残念ながら
[00:05:10.759] 半袖のオレンジなんではれです。
[00:05:14.960] 半袖のオレンジなんではれですね。
[00:05:17.320] チャトビも惜しかったですけどね。
[00:05:18.800] 惜しかったけど半袖のオレンジの方はい
[00:05:20.919] ませんでした。ありがとうございます。
[00:05:22.319] はい、どうもこんばんは。え、いも
[00:05:23.479] こんばんは。にオレンジのパーカーとは
[00:05:25.600] 言ってねえだろ。え、Cさんこんばんは。
[00:05:30.000] こんばんは。
[00:05:30.880] こんばんは。えみちゃん、こんばんは。え、あた、こんばんは。えさん、ロってるよ。こんばんは。え、うんちゃん、こんばんは。
[00:05:39.039] え、でございます。どうもこんばんは。ちゃまけゲームです。どうも。え、ご飯家族で行ってきましてすいませんね、昼間やろうと思ったんだけど全然無理だったわ。時間全然なかった。ちゃんもこんばんは。そちゃんこんばんは。時間全然なかったわ。なので今日はちょっと帰ってきてから
[00:05:55.639] 無ですよ。無字オレンジ。
[00:05:57.720] 無字じゃないんだな、これ。
[00:05:59.080] なんかあのスプライトのスプライトのスプライト。スプライト着てる。スプライト飲んでる女の女。
[00:06:06.840] T
[00:06:07.080] シャツ。スプライト。オレンジ。スプライト。胸ポケル服着てる。
[00:06:13.360] スプライト飲んでる女
[00:06:15.160] Tシャツ。
[00:06:17.479] 可愛い。
[00:06:18.000] 可愛いよね。これ可愛いよね。これ切れへんかったねんけど痩せて切れるようになったねん。てか今日暑すぎるやろ。今日暑すぎてさ。
[00:06:26.440] 暑おかしくない?
[00:06:27.680] 暑おかしくねえよ。
[00:06:28.520] なんでだよ。何かだよ。おかしくねえよ。今日暑すぎるやろ。
[00:06:32.160] ゴリ暑い
[00:06:33.400] ゴリ暑すぎてうもうパーカー切れんで。まだ
[00:06:37.280] 4
[00:06:37.440] 月だよ。まだギリじゃねえのもうくそ暑かったよ。もうくそ。もうちょクラつけていいか?あちでさ、今日出かける前色々ど27°
[00:06:48.479] やばいよね。マジでめっちゃ暑かったよね。
[00:06:50.280] 今日なんか汗ばみ、汗ばみですけど、もう
[00:06:53.360] すでにで、今日ちょっとあのおかん、俺の
[00:06:56.280] お母さんがなんか60歳の誕生日で
[00:07:00.120] ちょっと姉ちゃんと俺とま、飯行ってきた
[00:07:02.680] んだけどで、俺なんかとりあえずケーキ
[00:07:05.039] 買ってこうと思ってケーキ買ってったんよ
[00:07:07.160] 。ケーキなあの息。そう。ケーキ買う時間
[00:07:10.080] もあったからちょっと配信しようと思った
[00:07:11.520] 時ちょ、意外と用意するの早くなっちゃっ
[00:07:13.160] てさ。
[00:07:14.120] で、できなかったんだけどキ買って行ったんだね。ちょ、東部デパートのさ、ちょっとちょっといいやつ買ってたんだけど。で、行ったらさ、
[00:07:20.599] 稽古にプレゼント送りたかった。い
[00:07:22.479] や、俺に送ってくれていぶったい。俺にいいよ。俺に、俺。いや、かぶってない。被ぶってない。あの姉ちゃんと相談してやってるから。あの、で買ってって俺ちょっと遅れて行ったのよ。ちょっと遅れ
[00:07:35.240] 5
[00:07:35.360] 時半集合だったんだけど間に合わなくて、
[00:07:37.280] 間に合わなくて。リビさんこんばんは。
[00:07:38.960] ファン1
[00:07:39.400] 度。ま、俺に送ってくれていいよ。
[00:07:42.599] 俺に送ってくれていい?俺、俺がいただき
