[00:00:35.040] うい。お疲れ。
[00:01:30.960] 今日で失った分を取り返すぞ。ちゃまぷん
[00:01:34.119] ちゃめ。
[00:02:14.276] [音楽]
[00:02:22.440] ちゃまさん[音楽]待ってましたよ。
[00:02:58.816] [音楽]
[00:04:14.280] はい、どうもこんばんは。ジャブです。
[00:04:16.479] はい、どうもやってきますよ。はい、りビ
[00:04:18.160] さんこんばんは。え、もこらさん
[00:04:19.720] こんばんは。もコラさんだって。え、
[00:04:21.560] こんばんは。エプラさんこんばんは。と
[00:04:23.199] いうことでやってきます。今日も京都
[00:04:29.440] も京都こちらドラゴンクエスト
[00:04:31.680] モンスターズワツやってきますから
[00:04:33.720] よろしくよろしく。人生縛りねやってき
[00:04:37.520] ます。5日目ですけどね。5日目ですけど
[00:04:39.919] もね。ま、ちょっと朝食伸びたな。紙が
[00:04:44.360] 伸びてしもうた。ま、今週ぐらい切りけ
[00:04:47.080] たらいけないいですな。ということでこと
[00:04:49.199] はどうでもいい。はい。や
[00:04:51.880] だな。やっていこうじゃないか。
[00:04:54.240] それそれ紙伸びてきました。そろそろ切り行ったですねえ。
[00:04:59.400] 片川もうここもうここまで前回前まではここまでなかったからな。昔はちょっと前までここなくていい。なくていい。俺はもうもよく言えばもこうしたい。こう行きたいわけですよ。こうこうしたいわけ。ま、でもちょっともう、ま、もう伸びちゃってもしょうがないんでもこのまま行きますけども。ま、ちょっと切っますわ。っきますわ。
[00:05:07.853] [笑い]
[00:05:22.639] えっとな、何だっけ?え、失った分を今日
[00:05:26.120] 取り戻すと言いますが、もう、もう
[00:05:28.000] 取り戻してるんですよね。やっとここから
[00:05:29.880] あの、今日、あの、ま、前回死んだ怒りの
[00:05:33.639] 扉だっけ?あの、なんだっけ?あのバトル
[00:05:36.960] レックスのところ今日クリアしたいなと
[00:05:38.639] いうことで行ってきます。行って行きます
[00:05:41.520] 。やっていきます。よろしく。よろし。
[00:05:46.280] やっていくよ。怒りの扉。今日から。あ、
[00:05:49.680] 待って。カメラが相愁カメラが別になくて
[00:05:54.039] もいいんだけど[笑い]
[00:05:55.560] ぶっちゃけなくてもいいで有名ぶっちゃけ
[00:05:59.039] なくてもいいでお馴染み哀愁
[00:06:02.000] カメラ
[00:06:03.600] やる
