[00:00:29.720] ສ
[00:00:43.280] うい。お疲れ。
[00:00:48.470] [音楽]
[00:01:20.040] やあ、王
[00:02:25.800] チソパリさんが5
[00:02:26.920] ドルでサブスクしました。
[00:02:29.000] 41[音楽]ヶ月目です。
[00:02:33.720] やるじゃん。はい、こんばんは。
[00:03:02.360] 5分投げえ
[00:03:26.680] ええな。
[00:03:38.117] [音楽]
[00:03:40.760] え、なん
[00:03:43.760] あ
[00:04:45.360] 行く。
[00:04:49.880] はい、どうもゲムです。はい、こんばんは。はい、どうも茶まゲームです。噛切ってまいりました。いいっすね。短くて短くてグー。はい、どうも、え、モこらこんばんは。に中こんばんは。え、言論の論こんばんは。えずびこんばんは。スクりがとう。ビさんこんばんは。え、になんはですかね?はい、どうもこんばんは。
[00:05:08.508] [音楽]
[00:05:13.160] ゲームです。やってきます。あの、まだドラクエやらせてもらっていいすか?まだドラクエやらせてもらっていいすかね?シーズンさんもこんばんは。シーズさんもこんばんは。ちょ、まだ
[00:05:28.280] 2
[00:05:28.520] 回挨拶されるとお得な。
[00:05:31.319] 2
[00:05:31.440] 回挨拶2回挨拶してた。
[00:05:33.520] ちょっとまだもうちょっと見たい。
[00:05:36.360] 寝落ちしたからアーカイブ見たぜ。
[00:05:39.319] クリアしたんすよ、前回。コータブリーム。
[00:05:41.400] あれ?俺コタプリ。
[00:05:42.520] もうすぐ楽しい期間。
[00:05:43.639] もうすぐ楽しい期間。もう結構楽しい期間なんすけど。ちょっとやってこうかな。もやってこうかな。昨日あれだわ。じんちゃんと見に行ってきたよ。マコの映画。マコの映画見てきたよ。めっちゃ良かった。で、めちゃくちゃ良かった。めちゃくちゃ良かった。めや
[00:05:54.359] [笑い]
[00:06:03.280] ポだった。
[00:06:04.720] ポーだって最高やで。あれ見た方がいい。めっちゃ感動だと違うんだけど良かったね。
[00:06:10.880] マこかっこよすぎる。マジで。で、今日迷ったもん。
[00:06:14.759] カナップ無字。カナップ無字。
[00:06:16.840] 俺今日迷ったもん。あの
[00:06:20.240] よう
[00:06:20.720] やるかやるか迷った。あの本当にいや今日ドラクエやめて
[00:06:26.199] いやマイ子やろうかなって思う。ちょ、ちょっと思うぐらい。
[00:06:29.039] マーキュリーのやつとどっち?それ見てんだ俺。それどっち見て
[00:06:32.840] え。あたこんばんは。え、エマさんもこんばんは。やってきますよ。ドラクエまやってきますけどね。今日もね。
[00:06:38.919] で、じんちゃん見終わった後絶対俺言う絶対て俺あの映画見に行く前にま、なんか買おうつってなんか買おうつってなんか食いモンスター適当に買うじゃん。なんか
[00:06:40.209] [音楽]
[00:06:52.240] この先10
[00:06:52.919] 分間マイケルの真似しながらモンスターズやって。
[00:06:53.309] [音楽]
[00:06:56.599] 嫌だ。あの
[00:07:01.319] あおきっこい。
[00:07:02.840] 普通にさもこんばんは。いもこんばんは。
[00:07:05.120] 普通にさ、
[00:07:06.000] やじゃ、
[00:07:07.080] あのポップコーンあるやん。
[00:07:10.680] きこ5kgポップコーンの
[00:07:13.280] でけえのあるやん。
[00:07:14.520] でけえポップコーンあるじゃん。あのハーフ、ハーフになってるやつ。ハーフになってるやつあるやん。
[00:07:19.360] きこいコきも作れ。も作っこいき。
[00:07:23.840] 別にそれでいいじゃん。それをさ
[00:07:26.280] 2
[00:07:26.479] 人で食えばよくね?つって絶対多いからあんなんか死んねえけど。じんちゃんさがいいよね。
[00:07:32.800] 割の顔から負けた気もするけど、あの
[00:07:35.639] あのなんかしんねえけどじんちゃんってあいつなんかポップコーンの時ガチケッチでさ、え、俺
[00:07:41.520] 1
[00:07:41.680] 人でこれ食うからチマ別に買ってとかなって
[00:07:44.400] [笑い]
[00:07:46.240] 1
[00:07:46.400] 人で俺これ食うからチマ食いたいんだったら別に買ってとか言われていや
[00:07:50.800] お前絶それ食えねえだろつって
[00:07:52.720] それくらい笑笑
[00:07:54.319] 絶対食え食えねえだろつってでさ終わった後案の女半分ぐらい残ってて
[00:07:59.319] 食きれないくせ[笑い]
[00:08:01.039] 半分ぐらい
[00:08:01.840] ボリボリする特別感だよ。
[00:08:03.720] 半分くらい残っててさ。
[00:08:05.440] 笑笑。手がつくのが嫌だったな。
[00:08:08.039] で、なんかあの終わった後、あいつなんかお、なんか死んねえけどさ、なんか終わるじゃん。で、明かりつくじゃん。みんな退場つうか出てくやん。出てくやん。なんかさ、ずっとなんかさ、パーカーみたいななんか聞きたりなんかなんかやったりなんかなんか押せんだよ。
[00:08:26.639] 何してんの?早くしても俺ら最後最後まで
[00:08:29.360] なんか残っててさ。で、ああ、ごめん。
[00:08:32.200] 出せて立ったらあの立ったらさ、あの椅子
[00:08:34.560] んとこの椅子んとこのカップのとこにさ、
[00:08:36.719] あの変なお盆みていのを入れるの分かる?
[00:08:39.279] あのお盆みてのカップのとこにこうガッて
[00:08:42.599] はめるタイプのさ、あれでさ、
[00:08:44.720] 立ち上がってさ、立ち上がってさ、それ
[00:08:47.920] ボコっつって外さ、半分ぐらい残ったあの
[00:08:50.680] パプコン全部床にバーって[笑い]
[00:08:54.839] ほんま最悪。お前マジ最悪だなつって。
[00:08:59.726] [笑い]
[00:09:00.480] ああ。ああ、やっちゃったねとか
[00:09:03.240] 清掃員ぶち切れ
[00:09:05.079] だから。で、最後でしかもさ、それでさ、うわーってさ、もう清掃員来ちゃってさ、
[00:09:10.480] 戦争員来ちゃって、
[00:09:12.200] あ、すいません。こぼしちゃったんですけどさ、もう、あ、全然全然大丈夫ですよ。全然大丈夫ですよ。つってやってくれたけど、あのじ
[00:09:18.066] [音楽]
[00:09:21.341] [笑い]
[00:09:21.880] いいじゃねえかよ。楽しかった。でよ。
[00:09:24.320] ジュースよりはマ
[00:09:25.079] 楽しかっ。まあ、楽しかったな。ま、ジュースよりはマしだな。うん。楽しかった。楽しかった。楽しかったっすな。
[00:09:30.040] ちなみに俺はじんちゃんにお前はポップコーン食うなって言われたから俺はじんちゃんよりもグレードの高いなんかあの
[00:09:37.640] ポップコーン発されても片付け楽だからそこ
[00:09:41.079] ジュースだったら最悪だよな。ジュースだったら最悪だよ。俺はなんかちょっとちっちゃいちっちゃいカップのなんかチョコレートとかがコーティングされてる高いポップコーンとあのポテトうん。買ってった。で予告編で予告編の間にポテトは終わったけどな。ポテトはね予告編の間に終っパが効いた。
[00:09:45.576] [音楽]
[00:09:59.560] あ、さすがにいなかった。ガキいなかった。草
[00:10:02.560] ちょっとね。うん。さすがにガキいなかったな。ガキはいなかった。
[00:10:09.399] 2
[00:10:09.640] 時間半もあるからね。しかもあの映画長かったよ。
[00:10:12.440] 5時半に見て8
[00:10:13.360] 時だもん。終わったの。でもあれマイコ興味なくてもね、見ても面白いと思う。もうこんなかっこいいんだと思う。いや、良かったよ。
[00:10:24.200] ガキはマこ知らんべ。
[00:10:25.720] ガキはマ子知らねえからな。
[00:10:28.320] ガキは今あれだから
[00:10:30.200] マこミリでも行ける
[00:10:31.920] いけるいけるいけるいけるいける全然いけるミリまみりはうん有名な曲ぐらいは知っといた方がいいかもう有名な曲ぐらいはしっといた方がいいかもな
[00:10:44.959] マイケルの曲がってベース鬼にむずいんよな
[00:10:46.492] [音楽]
[00:10:47.519] ベースラインめちゃめちゃ神だからね有名なあの曲を作るシーンとかなるのよビージンとかさあのビートイットとかう
[00:10:57.240] めちゃめちゃいいから、それぐらいはし
[00:10:58.519] といた方がいいかも。スリラーもそう、
[00:11:00.200] スリラーのあの撮影シーンとかやるんだ
[00:11:03.839] けどめっちゃいい。なんかね、地元の
[00:11:08.399] ギャングみたいなもうめちゃめちゃなんか
[00:11:11.240] やべえ超危険って言われてるとこに
[00:11:12.920] わざわざ行って1人でマイケルが君たち僕
[00:11:16.560] と一緒に踊ろうよとかつってそいつらを
[00:11:19.160] 捕まえてきてもうそこでビデオ取るんだよ
[00:11:20.800] 。やばくね。
[00:11:22.320] めっちゃかっこいいのよ、そが。めちゃめちゃあの赤いジャケット来てさ。いや、めちゃくちゃかった。是非見てください。
[00:11:29.839] 火の物すぎる棒だね。
[00:11:32.240] よのもすぎる。ま、ドラクやってきますかね。ドラクやってきますか。はい。
[00:11:32.997] [笑い]
[00:11:41.480] バットの有名エピソードやね。
[00:11:43.279] そう、バット。そう、バットか。バットの曲。あれ超良かった。マジで。はい。やってきます。
[00:11:52.519] ちょっと今日竜王第
[00:11:54.440] 2
[00:11:54.639] 形態見てえなと。てかもなんかね、ちょ待っててね。これさ、うん。どなんかどこまでやろっかな。どこまでやるか迷ってます。も、俺は
[00:12:05.120] しかもあれ対立するギャング両方とも読んだんだよね。
[00:12:08.279] そう、そう、そう、そう。それも映画になってたよ。そう、それも映画になってた。あんまりのネタバレになっちゃうんで。
[00:12:13.600] しよう。次の配信赤いジャケットたらさすがに震えるかも。
[00:12:16.228] [笑い]
[00:12:20.120] さあ行きましょう。
[00:12:21.079] ネタバレしないでよ。
[00:12:22.279] ネタバレしてない。ネタバレしてま、これ実に基づくあれだから
[00:12:29.120] ドラクエのポップアップやっててももんじゃ。
[00:12:32.000] 何のポップアップ?どこでやってたの?お店。コールの手袋してやろうぜ。
[00:12:35.920] そうそうそう。前回、ハーゴンのマーゴンを作りました。見てください。この能力。
[00:12:42.199] この能力見てください。
[00:12:43.199] 天才橋の大丸。
[00:12:44.519] へえ、めちゃめちゃ強くねえか。こいつ育てたいのも山なんだが。ちょっと今日はですね、ちょっと今日はですね、あの、もう、あの、俺の
[00:12:55.760] Discordcord
[00:12:56.120] にも貼ったけど、もうね、も、あの、配合レシピを、
[00:13:01.000] 廃行レシピを見ながらやっていこうと思う。配合レシピを、レシピを見ながら。
[00:13:06.560] プレイじゃないから気楽で。
[00:13:08.120] いや、気楽で好きなもん作りゃいいんだから。
[00:13:11.560] 今日とりあえずね、新龍作らなあかんねや。新龍な。心龍作らなきゃいけねえんだよ。で、神龍作るにはドラゴン系と低い鳥なわけよ。低い鳥はじゃあどう作るんですか?任せてください。レシピ調べてきました。
[00:13:26.199] マジか。
[00:13:28.399] シャンロン行きます。シャンロン
[00:13:30.880] 神竜5匹くらい必要なんだっけ?
[00:13:33.120] 5
[00:13:33.320] 匹も必要ないけど、ま、2
[00:13:34.639] 匹ぐらい必要かな。ただちょっと待って。もうね、作れるんじゃねえかな。
[00:13:39.760] ちょっとレシピ見たんだよね。なんかね、あのどうだっけ?アークデーモンと飛行系で作れるらしいんだよな。
[00:13:50.519] 作った気がするわ。
[00:13:51.720] メスの飛行系がいればメスの飛行系がいればいいないんだよ。ないけどな。いねえけど。じゃ、捕まに行こう。
[00:14:00.374] [笑い]
[00:14:06.720] ちょっとさ、ハーゴン作ったけど、ハーゴンちょっと預けるね。死んだら怖いんだ。
[00:14:10.839] アークデーモンと地獄の門番は
[00:14:13.120] あれ、アークデーモンと地獄のモン番って何になるんだっけ?もう覚えてねえんだ。何なんだっけ?
[00:14:17.959] この配信みたいな。
[00:14:19.680] それそうだよ、もう。うん。あの、うちの配信と一緒。
[00:14:23.240] アクバーね。アクバーって作っといた方がいいんだっけ?アクバーって何になんだっけ?全然覚えてない。全然覚えてないけど。アクバーってなん?
[00:14:27.884] [笑い]
[00:14:31.199] 死んだら怖いって。
[00:14:32.560] あ、そっか。
[00:14:33.079] 死んだら、死んでもいいのか?やべえ。職業病になってる。死んでもスアクであれができる。
[00:14:39.675] [音楽]
[00:14:40.800] あれって何?あれって何?もうネタバレ全然していいからね。あの、もう、あの、隠す必要ないからね。俺も全然見るし。ガンガン作り程度作ってこうぜ。ジャミラスアクバジャミスも結構
[00:14:57.720] 用URL貼っといてい。
[00:14:59.279] あ、貼っといていい。貼っといてい。ありがとう。ありがとう。ありがとう。ありがとう。
[00:15:02.120] ペペロもお疲れ。あ、ラオさんもこんばんは。さんもこんばんは。
[00:15:04.880] カルマ会長のネタバレとかいいの?
[00:15:07.160] カルマスト会場。それはダめ。ネタバレした。それはダめ。
[00:15:11.360] 笑笑。
[00:15:12.120] カマ。
[00:15:12.639] ピントしとこう。
[00:15:13.600] ピントしといた。是非みんなここであのレシピを見てくれ。レシピを見てくれ。来いだら。てかアーリアの
[00:15:21.720] HPこわ。
[00:15:23.320] 短縮URL優しい。
[00:15:25.079] しかも短縮URL
[00:15:27.120] 中から目チカチカした。
[00:15:29.959] 目がチカチカした。
[00:15:31.199] シクチクシクチク。えっと、とりあえず飛行系ちょっと欲しいんで飛行系ちょっと捕まえに行って良きですか?振りこんだければいけんだろ。
[00:15:42.880] シクチク
[00:15:47.079] 今日は何作るの?[笑い]
[00:15:51.240] え、何?あれ?今ちょっと今、あの、今あのマ子が今乗り移ってるから。え、今日はね、とりあえず竜王第
[00:15:58.360] 2形態見てえな。
[00:16:01.440] 竜王第2
[00:16:02.360] 形態見てえな。虫、植物鳥。あ、どこに鳥いるた?今、今鳥どこにいるた?
[00:16:05.481] [音楽]
[00:16:12.959] 出しちゃうと茶窓クソン作る。
[00:16:14.839] 茶ジャクソン作っていいよ。破壊の
[00:16:18.600] 手の指導、
[00:16:19.600] ありに取りね。あり、あり、あり。
[00:16:21.759] 週間くらい茶まと向き合わなきゃいけないのか。
[00:16:26.800] いい日がいいな。いい日が。
[00:16:29.440] どこが支配なの?ちょ、どこ?ど、ごめん。どこ?どこてた?笑。
[00:16:35.800] どこ?ふ、右下の
[00:16:40.160] マイ子5km。
[00:16:41.160] 中上の操。あ、分かった。わかった。ここだ。ここだ。ここだ。ここだ。ここだ。ここだ。ここだ。ここだ。ここです。なんか適当に取り捕まえてきて。て、野生で低いのり出ちゃうんじゃね?出ねえか。さすがに。さすがに出ねえか。
[00:16:57.399] 野生のさすがに低い出ない。
[00:17:03.639] 27回もあんのかよ。
[00:17:08.240] いや、さすがにこいつらはちょっと弱すぎ
[00:17:09.839] てからだめ。さすがにちょっと弱すぎるの
[00:17:13.000] はだめ。
[00:17:16.199] 全員ガンガンでワイプ
[00:17:21.480] ダ
[00:17:23.799] でかすぎんだろ。
[00:17:26.919] 暴れ牛取りは取り枠なんや。
[00:17:29.000] 暴れ牛
[00:17:31.287] [笑い]
[00:17:31.440] 髪短け
[00:17:32.559] わしじゃい。髪短ったで。やっぱいいよな。常にこんくらいで痛い。伸びなきゃいいのに。神ちょっと下の方行ってさ、なんかいいだもんな。
[00:17:44.387] [音楽]
[00:17:52.840] うん。なんか
[00:17:55.720] いい鳥素素材が出ねえかな。いい鳥素材。
[00:18:02.240] どの辺まで痩せてんだろうかな。
[00:18:06.360] あとさ、ちょっと教えて欲しいのがさ。
[00:18:08.799] 教えてほしい。あ、いい。使う、使う。
[00:18:10.880] あのさ、
[00:18:13.720] 魔法使いってどたち
[00:18:16.919] やん。あれ、前回ヤマオロチ手に入れてる
[00:18:19.080] よな。うわあ。なん、これあんま仲間にし
[00:18:21.520] なくていいかも。
[00:18:24.840] エアプでければ教えプじゃ教えらんねえだろ。は
[00:18:29.720] またぼってもえ浜ぼってもいい。
[00:18:33.280] 2
[00:18:33.559] 匹も仲間になるのかなっていうところはある。マゴ死にそう。
[00:18:52.799] ま、確かに山田なんてもいいけどな。ただ
[00:18:55.480] 多分今、今多分1匹持ってたと思うんだよ
[00:18:57.360] ね。
[00:18:59.280] にしてみろ。
[00:19:01.919] おお。まあまあまあまあまあまあま。最初
