[00:00:08.920] H
[00:00:11.480] [音楽]
[00:00:38.800] どりゃ
[00:00:40.460] [音楽]
[00:00:51.680] 早いグググググググググ
[00:00:56.140] [音楽]
[00:01:01.359] ストロのカプコムカップ見てた
[00:01:06.520] わ会館
[00:01:25.660] [音楽]
[00:01:52.680] イスあお疲れはいどうもこんばんははい
[00:01:56.079] ちゃまゲームですよはいこんばんは
[00:02:00.520] こはこんばんはさんこんばんはこんばんは
[00:02:05.039] さんこんばんはさんこんばんははいども
[00:02:07.799] ゲームですけども早い早くねえだろ別に
[00:02:11.760] 早早ないやんいつもこんぐらい時間やろか
[00:02:16.040] えとストロのカプコンカップ見てた何それ
[00:02:20.640] なんやそれストロ知らないゲームだな
[00:02:28.000] スクしたんかってもゲームが動しなくて
[00:02:32.360] あのゲームが起動しなかったんだ3時間
[00:02:35.680] なんかしんねえけどそれで泣いてやめ
[00:02:38.959] たインストールに1時間ぐらいかかって
[00:02:41.640] やっと始めようかなと思ったらまたその
[00:02:43.720] その中でインストールが始まってで今度
[00:02:45.760] またやろうかなと思ったカプコンの
[00:02:46.959] アカウント作ってくれまたそれも
[00:02:48.280] ややこしくて1時間ぐらいでもうああもう
[00:02:49.959] やめたつってそれからやって
[00:02:53.120] ない本当はなんかさそういうの足んだ方が
[00:02:57.360] いいんかね俺もなんかだ
[00:03:01.080] のそんなめどくさいのかああいや俺が
[00:03:04.280] 下手くそなだけねいやはまらんてはまらん
[00:03:08.040] て無理や俺には俺には無理だよなんかそう
[00:03:11.560] いう練習練習が必要なゲーム無理うん
[00:03:15.680] なんか無理やでもなんかストロークやる
[00:03:19.440] ぐらいだったらあれの方がやりたい
[00:03:23.879] あのなんだっけスマブラスマブラの方が
[00:03:26.879] やりたいかも
[00:03:29.959] ちょっとやりたいなと思ってるまなんか
[00:03:32.360] まあでもなどうせどうせ俺じゃ
[00:03:34.879] なそういうの難しいよなそういう
[00:03:38.519] なんかなんか難しいよねそういう練習が
[00:03:42.640] 必要なゲームって
[00:03:44.959] ねうまくなんなかったら病むじゃん
[00:03:48.560] やっぱ俺多分ストロークとかそういうの
[00:03:51.000] やってうまくなれなかったら病んで普通に
[00:03:52.799] マジでバチバチに多分ついとかするから
[00:03:55.640] だめ
[00:03:57.280] だバチバチに多分俺真っ黒にしてアイコン
[00:04:01.920] 真っ黒にして鍵かけるからだめだ適当に
[00:04:04.480] やればどうにかなるし負けてやめ負けてら
[00:04:08.040] してやめるからもうそんなやん
[00:04:10.319] ない終わりない戦いもうPvPはやらん
[00:04:14.319] PvPはやらんからもうPvPはやらん
[00:04:18.400] わしは無理
[00:04:21.079] や争うのやなのよねやっぱり俺争い事嫌い
[00:04:25.160] だしやっぱり平和主義者
[00:04:28.280] ですのがいいよゲはけば教えてくれる
[00:04:33.400] スマブラ教えいたら中指立ててえでもさ
[00:04:37.479] ゲーム似合わなそううん似合わない合わ
[00:04:39.960] ない合わない俺にはもう全然合わないまず
[00:04:42.520] 人に教えをこうっってのが好きじゃない
[00:04:45.759] から終わってやがる終わってやがる俺の
[00:04:49.360] シンプルに性格が終わりはいやってき
[00:04:52.160] ますそうだ
[00:04:54.120] よどもこんばんはゲームですはいやって
[00:04:56.759] いきます今も
[00:04:59.840] こちらのゲームはい僕はやっぱりこれを
[00:05:01.560] やりたいと思いますえファイナル
[00:05:03.039] ファンタジー10やっていきますよ今日も
[00:05:05.280] ジャムゲームだったのかジャムゲームです
[00:05:07.479] どうもこんばんはいつこれどんくらいなん
[00:05:10.720] だ今新行動もう終わんのかなどうなん
[00:05:13.199] だろうな今週中に終わんだろかしもちゃん
[00:05:15.600] こんばんは中に終わるんだろうかまいいや
[00:05:17.960] やろうかもうやっていきましょうね今日も
[00:05:20.680] やってきますよよろしくお願いしますも
[00:05:22.960] 今日は普通に2時で終わりたいと思うんで
[00:05:25.520] もう時間もったいないんでやってきます
[00:05:27.400] それ言ったらバするんでしょう
[00:05:30.240] バするよいやもうもうなんかでももういい
